latitude, longitude, altitude 
55.3672987, 10.4303505, 95.33977222508491 
55.3673018, 10.4303525, 94.85676498592292 
55.3673036, 10.4303527, 94.6807624119588 
55.3673069, 10.4303548, 94.2007547548804 
55.367309, 10.4303551, 93.90775163886607 
55.3673112, 10.4303553, 93.76674856817016 
55.3673137, 10.4303562, 93.84874393839947 
55.3673163, 10.4303573, 93.59573884541456 
55.3673186, 10.4303579, 93.47973497244537 
55.3673213, 10.4303573, 93.48873263684695 
55.3673234, 10.4303579, 93.09572901217254 
55.3673251, 10.4303567, 93.21272893530524 
55.3673284, 10.4303604, 92.95571856575812 
55.3673303, 10.4303607, 92.562715697888 
55.3673314, 10.4303607, 91.9917143319429 
55.3673345, 10.430362, 91.57770827882831 
55.3673377, 10.4303631, 91.68370244050288 
55.3673417, 10.430367, 91.12469086243175 
55.3673453, 10.4303672, 91.08068605283641 
55.3673481, 10.4303684, 90.87768054157084 
55.3673511, 10.4303683, 90.69367698551639 
55.3673546, 10.430368, 90.7486731475038 
55.367358, 10.4303662, 90.75467197627101 
55.3673609, 10.4303655, 90.83066956133722 
55.3673631, 10.4303638, 91.33166971080392 
55.3673661, 10.4303622, 91.79766869720297 
55.3673692, 10.4303605, 92.38466772888081 
55.3673721, 10.4303582, 92.56166802596672 
55.3673744, 10.4303571, 92.79566703407868 
55.3673769, 10.4303568, 92.60666443769779 
55.3673791, 10.4303541, 92.7086662821163 
55.3673818, 10.4303538, 92.6106634372894 
55.367385, 10.4303542, 92.5796587848609 
55.3673873, 10.4303523, 92.78565914892891 
55.3673903, 10.4303503, 93.12465881306815 
55.3673924, 10.4303487, 93.38565891696327 
55.3673949, 10.4303472, 93.52765835451306 
55.3673964, 10.4303455, 93.54165937310887 
55.3673986, 10.4303444, 93.68365850519643 
55.3673991, 10.4303417, 93.64466246092806 
55.3674012, 10.4303408, 93.62166137817928 
55.3674032, 10.4303405, 93.84265940256198 
55.3674051, 10.4303399, 93.97565805966536 
55.367408, 10.4303383, 94.02365716975578 
55.3674086, 10.4303375, 93.94665778057438 
55.3674099, 10.4303353, 93.82165989505415 
55.3674109, 10.430336, 93.55065746637968 
55.3674138, 10.4303368, 93.54765250816533 
55.3674167, 10.4303381, 93.38864670236055 
55.367418, 10.4303399, 93.16564203639518 
55.3674209, 10.4303423, 92.84563436590975 
55.3674235, 10.430344, 92.58162825460364 
55.3674252, 10.430344, 92.50062614291068 
55.3674272, 10.4303445, 92.34462281099405 
55.3674296, 10.4303466, 92.03161626999875 
55.3674321, 10.4303487, 91.43560960474898 
55.3674353, 10.4303496, 91.27660410405139 
55.3674375, 10.4303495, 91.37460154066156 
55.367441, 10.4303498, 91.44259668428276 
55.3674421, 10.4303494, 91.4825959958558 
55.3674447, 10.4303497, 91.46159225744564 
55.3674479, 10.4303496, 91.28658845168852 
55.3674493, 10.4303502, 91.28458569541814 
55.3674514, 10.430348, 91.19158681588814 
55.3674527, 10.430347, 91.434586896029 
55.3674541, 10.4303459, 91.80058702144504 
55.3674555, 10.4303461, 91.99558494318944 
55.3674578, 10.4303459, 91.97358242488893 
55.3674602, 10.4303453, 92.00858046038366 
55.3674611, 10.4303419, 92.592585105716 
55.3674644, 10.4303435, 92.52957829378764 
55.3674661, 10.4303423, 93.00557821594342 
55.3674681, 10.4303415, 93.09557708732692 
55.3674702, 10.4303427, 92.90857244419679 
55.3674716, 10.4303436, 92.87656917925074 
55.3674738, 10.4303433, 92.68456695454327 
55.3674746, 10.4303419, 92.18556833381581 
55.3674769, 10.4303418, 92.24756564581425 
55.3674808, 10.4303481, 91.40655012104344 
55.3674818, 10.430344, 92.23755582868756 
55.3674832, 10.4303431, 92.61655561491146 
55.3674862, 10.4303407, 92.8125559559287 
55.3674892, 10.4303397, 92.95155392371703 
55.3674911, 10.4303415, 92.90554851179238 
