latitude, longitude, altitude 
55.3674305, 10.4303412, 93.9076243056281 
55.3674321, 10.4303415, 93.93762180957208 
55.3674336, 10.4303417, 93.94861960723674 
55.3674349, 10.430342, 93.9346174838235 
55.3674363, 10.4303426, 93.91761472764568 
55.3674378, 10.4303434, 93.91261150821191 
55.3674392, 10.4303443, 93.91560824347869 
55.3674409, 10.4303445, 93.92660579264428 
55.3674425, 10.4303444, 93.93560397455772 
55.3674444, 10.4303445, 93.93060144475808 
55.3674458, 10.4303446, 93.9345995360764 
55.3674475, 10.4303443, 93.9415979327523 
55.3674493, 10.4303438, 93.98559654421199 
55.3674506, 10.4303436, 94.02859526826586 
55.3674519, 10.4303434, 94.0355939923125 
55.3674533, 10.4303435, 94.01859208358508 
55.3674546, 10.4303437, 94.01259012956703 
55.367456, 10.4303443, 94.03558737326011 
55.3674574, 10.4303449, 94.09158461694346 
55.3674588, 10.4303447, 94.1485832167188 
55.3674601, 10.4303445, 94.17758194071877 
55.3674612, 10.4303434, 94.17058243879312 
55.3674623, 10.4303423, 94.16758293686235 
55.3674632, 10.4303409, 94.19858419193281 
55.3674643, 10.4303397, 94.25758485950513 
55.3674652, 10.430339, 94.3095849279797 
55.367466, 10.4303386, 94.31958461214863 
55.3674668, 10.4303386, 94.32158361826461 
55.3674678, 10.4303388, 94.32558203688033 
55.3674689, 10.4303389, 94.3845805007676 
55.36747, 10.4303388, 94.4765793036749 
55.3674709, 10.4303387, 94.55157835505203 
55.367472, 10.4303385, 94.59557732746268 
55.3674729, 10.4303385, 94.61457620931924 
55.3674738, 10.4303383, 94.62757543019805 
55.3674746, 10.430338, 94.65057494482542 
55.3674754, 10.4303375, 94.70257479847601 
55.3674756, 10.4303365, 94.73857624512596 
55.3674758, 10.4303356, 94.74057752226236 
55.3674763, 10.4303349, 94.71357808765379 
55.3674771, 10.4303341, 94.701578449837 
55.367478, 10.4303342, 94.69257716216245 
55.367479, 10.4303343, 94.70757575024342 
55.3674802, 10.430334, 94.74957476788876 
55.3674814, 10.4303336, 94.7885739550409 
55.3674826, 10.4303337, 94.78357229462235 
55.3674837, 10.4303336, 94.77857109746625 
55.3674851, 10.4303333, 94.79756986660078 
55.3674864, 10.430333, 94.8475687599711 
55.3674878, 10.4303325, 94.88656786811583 
55.3674892, 10.430332, 94.90656697625246 
55.3674905, 10.4303321, 94.90356519154756 
55.3674918, 10.4303321, 94.90956357634835 
55.367493, 10.4303326, 94.93656123782185 
55.3674942, 10.4303329, 94.99355923831519 
55.3674957, 10.430333, 95.0315572050846 
55.3674973, 10.4303329, 95.04055538662232 
55.367499, 10.4303333, 95.01655259633085 
55.3675005, 10.4303336, 95.0055502240404 
55.3675021, 10.4303339, 95.03154772748854 
55.3675036, 10.4303338, 95.08354603323252 
